Record_ID,ObjectId,Store_Name,State,City,Additonal_Address,County,Grantee_Name,Incentive_Program,Latitude,Longitude,Store_Street_Address,Store_Type,Zip4,Zip_Code
1181526,129028,7-Eleven 27456D,MD,Baltimore,,Baltimore City,,,39.329189,-76.54158,5401 Radecke Ave,Convenience Store,4441.0,21206
1181528,129029,7-Eleven 28857B,MD,Upper Marlboro,,Prince Georges,,,38.815773,-76.751869,5315 Water St,Convenience Store,3033.0,20772
1181661,129069,STREETS MARKET,DC,Washington,,Dist Of Columbia,,,38.921066,-77.031906,2400 14th St Nw,Supermarket,4502.0,20009
1179737,129128,BFS Foods 66,MD,Grantsville,,Garrett,,,39.690758,-79.103874,2815 Chestnut Ridge Rd,Convenience Store,2033.0,21536
1179740,129237,BFS Foods 68,MD,Hancock,,Washington,,,39.696545,-78.156166,434 E Main St,Convenience Store,1526.0,21750
1183559,129242,Dollar General 15219,MD,McHenry,,Garrett,,,39.565693,-79.366364,25185 Garrett Hwy,Other,,21541
1179746,129248,BFS Foods 69,MD,Grantsville,,Garrett,,,39.697044,-79.157677,168 Main St,Convenience Store,1260.0,21536
1179749,129257,BFS Foods 70,MD,Oakland,,Garrett,,,39.401646,-79.3927,389 Weber Rd,Convenience Store,1900.0,21550
1179755,129265,BFS Foods 71,MD,Accident,,Garrett,,,39.694553,-79.247787,4008 National Pike,Convenience Store,2110.0,21520
1179762,129280,BFS Foods 73,MD,Friendsville,,Garrett,,,39.663776,-79.405762,264 Maple St,Convenience Store,2122.0,21531
1179774,129296,BFS Foods 76,MD,Cumberland,,Allegany,,,39.639133,-78.830025,1124 National Hwy,Convenience Store,7531.0,21502
1283342,129332,Family Dollar 11860,MD,Glen Burnie,,Anne Arundel,,,39.141651,-76.630676,337 Hospital Dr,Other,5547.0,21061
1285567,129407,Pilot Travel Center 784,MD,North East,,Cecil,,,39.624718,-75.948128,1 Center Dr,Convenience Store,2442.0,21901
1285568,129408,Pilot Travel Center 875,MD,Elkton,,Cecil,,,39.636417,-75.807816,221 Belle Hill Rd,Convenience Store,5017.0,21921
1283893,129469,Dollar General 16754,MD,Lexington Park,,St Marys,,,38.255726,-76.477501,21411 Great Mills Rd,Other,4246.0,20653
1181056,129490,Dollar Tree 5583,MD,Denton,,Caroline,,,38.875008,-75.823868,26 Denton Plz,Other,9501.0,21629
1181163,129523,Food Stop Mini Mart 2 Inc,MD,Baltimore,,Baltimore City,,,39.282433,-76.65519,2415 Frederick Ave,Convenience Store,2856.0,21223
1284601,129583,Four Corners Market,DC,Washington,,Dist Of Columbia,,,38.956421,-77.019424,440 Kennedy St NW,Convenience Store,6506.0,20011
1285306,129755,Harris Teeter 364,MD,Severna Park,,Anne Arundel,,,39.098942,-76.564964,143 Ritchie Hwy,Super Store,1116.0,21146
1285311,129775,Family Dollar 11923,MD,Baltimore,,Baltimore City,,,39.309765,-76.563164,4524 Erdman Ave,Other,2606.0,21213
1285357,129846,Pilot Travel Center 179,MD,Hagerstown,,Washington,,,39.627007,-77.767563,16921 Halfway Blvd,Convenience Store,7891.0,21740
1182689,129982,Johnnys Deli,MD,Baltimore,Unit Ne-023,Baltimore City,,,39.298603,-76.587524,2101 E Monument St,Convenience Store,,21205
1207274,130130,Dollar General 14946,MD,Middle River,,Baltimore,,,39.360756,-76.368385,12518 Eastern Ave,Other,,21220
1525608,130201,Royal Farms 383,MD,Bel Air,,Harford,,,39.498028,-76.254356,2692 Tobin Crse,Convenience Store,6518.0,21015
1526344,130318,7-eleven 38943a,MD,Waldorf,,Charles,,,38.647461,-76.889015,2355 Crain Hwy,Convenience Store,3167.0,20601
1526365,130330,Family Food Market 1 Inc,MD,Baltimore,,Baltimore City,,,39.282936,-76.643318,1647 Wilkens Ave,Convenience Store,3514.0,21223
1526424,130355,One Stop Food Market Frederick,MD,Baltimore,,Baltimore City,,,39.281601,-76.682381,4007 Frederick Ave,Convenience Store,4263.0,21229
1207003,130495,Eve Llc,DC,Washington,,Dist Of Columbia,,,38.944813,-77.026299,4418 Georgia Ave Nw,Grocery Store,7124.0,20011
1207355,130567,Royal Farms 217,MD,Urbana,,Frederick,,,39.325878,-77.348145,9180 Fingerboard Rd,Convenience Store,,21704
1205376,130588,Wawa 8507,MD,Glen Burnie,,Anne Arundel,,,39.13813,-76.646187,74800 Parke West Dr,Convenience Store,,21061
1526660,130619,Santisima Trinidad,MD,Pasadena,,Anne Arundel,,,39.128334,-76.547661,2431 Mountain Rd,Grocery Store,1211.0,21122
1526714,130638,Adarash Market #3 3,MD,Rockville,Ste B,Montgomery,,,39.07571,-77.115303,2000 Veirs Mill Rd,Other,1801.0,20851
1526722,130640,Adarash Market #4 4,MD,Silver Spring,Ste B,Montgomery,,,39.083084,-76.944984,13842 Outlet Dr,Other,4931.0,20904
1207420,130667,New Dodge Market,DC,Washington,,Dist Of Columbia,,,38.937016,-77.033028,3620 14th St NW,Convenience Store,1319.0,20010
1205626,130788,Sugar Shack,MD,Capitol Heights,,Prince Georges,,,38.897537,-76.898392,6301 Seat Pleasant Dr,Convenience Store,6012.0,20743
1526161,130794,24/7 Jazz And Mild Convenience Store,MD,District Heights,,Prince Georges,,,38.862999,-76.912498,5448 Marlboro Pike,Convenience Store,1003.0,20747
1526166,130804,Bradfords Neighborhood Market,MD,Hollywood,,St Marys,,,38.322247,-76.617058,23860 Hollywood Rd,Other,2189.0,20636
1205828,130847,Lotte Plaza,MD,Silver Spring,,Montgomery,,,39.078762,-77.07225,13625-A Georgia Ave,Super Store,,20906
1207519,130918,Genesis Mercado Latino,MD,Dundalk,,Baltimore,,,39.259605,-76.525131,32 N Dundalk Ave,Grocery Store,4223.0,21222
1375279,131003,CVS Pharmacy 11398,MD,Mechanicsville,,St Marys,,,38.463585,-76.766876,28948 Three Notch Rd,Other,9998.0,20659
1375302,131021,Engocha Market,MD,Silver Spring,,Montgomery,,,39.042068,-77.051994,11406A Georgia Ave,Grocery Store,1907.0,20902
1375321,131027,7-eleven 22281b,MD,Fallston,,Harford,,,39.531788,-76.446426,2400 Pleasantville Rd,Convenience Store,2000.0,21047
985074,131227,Royal Farms 148,MD,Gambrills,,Anne Arundel,,,39.024208,-76.692474,1114 State Route 3 N,Convenience Store,1735.0,21054
1603439,131275,Super Food Grocery,MD,Baltimore,,Baltimore City,,,39.291214,-76.569588,100 S Highland Ave,Grocery Store,2344.0,21224
986883,131430,CVS 1735,MD,Glen Burnie,,Anne Arundel,,,39.166954,-76.622299,7400 Ritchie Hwy,Other,,21061
986894,131446,CVS 6614,MD,Havre de Grace,,Harford,,,39.544899,-76.106316,1008 Pulaski Hwy,Other,2604.0,21078
982380,131500,Dollar Tree 447,MD,Edgewater,,Anne Arundel,,,38.936855,-76.566872,3151 Solomons Island Rd,Other,1707.0,21037
1375659,131561,Family Dollar 12442,MD,Middle River,,Baltimore,,,39.348713,-76.4505,915 Middle River Rd,Other,2413.0,21220
1375687,131614,M & H Market,MD,Baltimore,,Baltimore City,,,39.305519,-76.64489,1700 Presstman St,Convenience Store,1615.0,21217
1376045,131793,Dollar Plus Grocery,MD,Hyattsville,,Prince Georges,,,38.962997,-76.993317,5924 Riggs Rd,Convenience Store,3235.0,20783
1564138,131871,Nusaiba & Nujaira Convenience,MD,Laurel,,Prince Georges,,,39.089676,-76.846481,14511 Bowie Rd,Convenience Store,1154.0,20708
984121,131999,Dollar Tree 6539,MD,Indian Head,,Charles,,,38.601856,-77.147087,20 Poplar Ln,Other,1601.0,20640
1322908,132060,Bernal Deli Grocery,MD,Baltimore,,Baltimore City,,,39.312366,-76.588829,2049 E North Ave,Convenience Store,1544.0,21213
1322996,132081,Dollar Tree 7531,MD,Berlin,Unit 500,Worcester,,,38.343719,-75.16507,11330 Samuel Bowen Blvd,Other,,21811
1599104,132160,Hopscratch Farm NAFMNP,MD,Harwood,,Anne Arundel,,,38.895927,-76.595459,3501 Cedars Stable Rd,Farmers and Markets,9488.0,20776
1322468,132161,MOM's Organic Market 19,MD,Rockville,,Montgomery,,,39.11134,-77.184761,10 Upper Rock Cir,Super Store,4098.0,20850
1322585,132204,DOLLAR GENERAL 17525,MD,Oxon Hill,,Prince Georges,,,38.797104,-76.984512,6712 Livingston Rd,Other,2942.0,20745
1347558,132218,STREETS MARKET,DC,Washington,,Dist Of Columbia,,,38.90546,-77.007271,51 M St NE,Supermarket,3297.0,20002
1322694,132226,Bismillah 355 N/A765,MD,Rockville,Ste H,Montgomery,,,39.077515,-77.141777,765 Rockville Pike,Grocery Store,1148.0,20852
1347946,132290,7-eleven 16342e,MD,Frederick,,Frederick,,,39.416576,-77.441528,1042 W Patrick St,Convenience Store,3963.0,21703
1321193,132377,Flavor Us Market,DC,Washington,,Dist Of Columbia,,,38.913769,-77.021652,1731 7th St NW,Convenience Store,3142.0,20001
1348030,132420,Belvedere Convenience Store Llc,MD,Baltimore,,Baltimore City,,,39.2882,-76.644073,1705 W Baltimore St,Convenience Store,2333.0,21223
696491,132478,One Stop Food Store,MD,Baltimore,,Baltimore City,,,39.290028,-76.619385,23 N Howard St,Convenience Store,3421.0,21201
1614056,132490,Papa Mama Convenience Llc,MD,Baltimore,,Baltimore City,,,39.290058,-76.619156,11 N Howard St,Convenience Store,3421.0,21201
1376272,132616,Family Dollar 12430,MD,Upper Marlboro,,Prince Georges,,,38.820366,-76.764992,5040 Brown Station Rd,Other,9124.0,20772
1321245,132716,Charm City Fuels,MD,Baltimore,,Baltimore City,,,39.281288,-76.535057,1111 Dundalk Ave,Convenience Store,3020.0,21224
1376288,132734,Kauffman's Fresh Meats 2401,MD,Dundalk,,Baltimore,,,39.282547,-76.494987,2401 Northpoint Road,Specialty Store,1624.0,21222
1556646,132802,J And J's Crabshack,MD,Baltimore,,Baltimore,,,39.294201,-76.522507,221 North Point Rd,Specialty Store,1924.0,21224
1322235,132835,Maude Grocery Store Llc Grocery,MD,Salisbury,,Wicomico,,,38.382622,-75.584702,635 Homer St,Other,3853.0,21804
1321329,132895,DOLLAR GENERAL 18578,MD,Sharptown,,Wicomico,,,38.539967,-75.712997,109 State St,Other,1092.0,21861
1598370,132943,Sheetz 818,MD,Hagerstown,,Washington,,,39.626766,-77.699554,1333 Dual Hwy,Convenience Store,5924.0,21740
1184473,133032,Dollar General 15271,MD,Baltimore,,Baltimore City,,,39.297123,-76.562645,4101 Pulaski Hwy,Other,1602.0,21224
1596466,133155,Blue Mountain Deli,MD,Hagerstown,,Washington,,,39.664001,-77.702896,1583 Potomac Ave,Restaurant Meals Program,2930.0,21742
1366475,133360,Royal Farms 269,MD,District Heights,,Prince Georges,,,38.842976,-76.884712,3700 Donnell Dr,Convenience Store,3901.0,20747
1186783,133408,Shoppers Food Warehouse 2399,MD,Baltimore,,Baltimore City,,,39.358677,-76.595863,5600 The Alameda,Super Store,2737.0,21239
1183731,133577,CVS 10287,DC,Washington,,Dist Of Columbia,,,38.900173,-76.996513,645 H St NE,Other,4369.0,20002
1684153,133883,Three Part Harmony Center For Agriculture,DC,Washington,,Dist Of Columbia,,,38.92881,-77.000633,3122 4th Street Ne,Farmers and Markets,,20017
1184039,133896,Walgreens 15553,MD,Ellicott City,,Howard,,,39.279312,-76.860023,10097 Baltimore National Pike,Other,3611.0,21042
1367092,133903,7-eleven 17214C,MD,Annapolis,,Anne Arundel,,,39.027817,-76.444763,730 E College Pkwy,Convenience Store,5687.0,21409
1184341,133998,Dollar Tree 5888,MD,Walkersville,Unit B,Frederick,,,39.465004,-77.36277,8425 Woodsboro Pike,Other,,21793
1367265,134027,Hospital Sunoco,MD,Glen Burnie,,Anne Arundel,,,39.140705,-76.627251,327 Hospital Dr,Convenience Store,5566.0,21061
1149625,134028,Rices Orchard,MD,Cumberland,,Allegany,,,39.64175,-78.688843,11400 Mt. Fairview Rd,Farmers and Markets,,21502
1527800,134115,Brooklyn Mart,MD,Brooklyn,,Baltimore City,,,39.234844,-76.598495,817 E Patapsco Ave,Grocery Store,1940.0,21225
1528060,134119,Highs Of Baltimore LLC 141,MD,Parkton,#B,Baltimore,,,39.649635,-76.701454,19200 Middletown Rd,Convenience Store,9693.0,21120
1527882,134228,7-Eleven 41577H,MD,Lexington Park,,St Marys,,,38.289707,-76.482811,22606 Three Notch Rd,Convenience Store,2141.0,20653
1528057,134282,Highs Of Baltimore LLC 82,MD,Owings Mills,,Baltimore,,,39.423428,-76.806885,11250 Dolfield Blvd,Convenience Store,2475.0,21117
1527295,134359,Xtra Fuel,MD,College Park,,Prince Georges,,,38.997341,-76.931252,8721 Baltimore Ave,Convenience Store,2131.0,20740
1349406,134457,Martin Exxon,MD,Middle River,,Baltimore,,,39.333767,-76.433563,2333 Eastern Blvd,Convenience Store,4207.0,21220
1527336,134515,Super 24 Market,MD,Glen Burnie,,Anne Arundel,,,39.147938,-76.638489,7705 Quarterfield Rd,Grocery Store,4427.0,21061
1640866,134578,Rosedale Grocery Outlet 778,MD,Rosedale,,Baltimore,,,39.330231,-76.519691,1753 Chesaco Ave,Supermarket,1518.0,21237
1687738,134594,Checkers #1150,MD,Parkville,,Baltimore,,,39.399952,-76.54834,1915 E Joppa Rd,Restaurant Meals Program,2729.0,21234
1392975,134609,Lidl 1413,MD,Catonsville,,Baltimore,,,39.284809,-76.745171,6026 Baltimore National Pike,Super Store,2903.0,21228
1392977,134611,Lidl 1419,MD,Nottingham,,Baltimore,,,39.390804,-76.488281,8667 Belair Rd,Super Store,2763.0,21236
1393250,134837,D And J Beer And Wine,MD,Baltimore,,Baltimore City,,,39.345112,-76.677681,3600 W Garrison Ave,Convenience Store,5832.0,21215
1527230,134995,Victory 1 Convenience,MD,Westminster,,Carroll,,,39.566189,-76.989388,270 E Green St,Convenience Store,5419.0,21157
1324457,135039,Shop Express,MD,Baltimore,Ste D,Baltimore City,,,39.323452,-76.549286,5230 Moravia Rd,Convenience Store,5507.0,21206
1324782,135136,Dash In 1423,MD,Glen Burnie,,Anne Arundel,,,39.19698,-76.613449,6616 Ritchie Hwy,Convenience Store,2317.0,21061
1584291,135287,Fresh Cut Butcher Shop,MD,Newark,,Worcester,,,38.250019,-75.241913,9115 Croppers Island Rd,Farmers and Markets,,21841
1324032,135299,CVS Pharmacy 04274,MD,Nottingham,,Baltimore,,,39.398552,-76.481796,4140 E Joppa Rd,Other,2223.0,21236
1393759,135502,Takoma Park Grocery Store,MD,Takoma Park,,Montgomery,,,38.982815,-77.007187,7605 Maple Ave,Grocery Store,5502.0,20912
1393860,135533,J&d Meats,MD,Hagerstown,,Washington,,,39.66452,-77.700699,1583 Potomac Ave,Specialty Store,2930.0,21742
1640996,135600,Poppleton Food Market,MD,Baltimore,,Baltimore City,,,39.290916,-76.630493,805 W Lexington St,Convenience Store,1107.0,21201
1394064,135633,Family Dollar 12487,MD,Camp Springs,,Prince Georges,,,38.8018,-76.90641,6339 Old Branch Ave,Other,,20748
1394685,135641,Lidl 1133,MD,Lanham,,Prince Georges,,,38.991482,-76.824089,7500 Mission Dr,Super Store,2484.0,20706
1395040,135659,State Line Gas,MD,Marydel,,Caroline,,,39.113796,-75.746948,325 Crown Stone Rd,Convenience Store,1104.0,21649
1394134,135719,This N That Grocery,MD,Oakland,Ste H,Garrett,,,39.421883,-79.397621,12743 Garrett Hwy,Grocery Store,1119.0,21550
1394136,135724,Royal Farms 241,MD,Hyattsville,,Prince Georges,,,38.938931,-76.910629,6202 Annapolis Rd,Convenience Store,1308.0,20784
1394856,135929,Dollar General 20558,MD,Oakland,,Garrett,,,39.426773,-79.333801,4500 Maryland Hwy,Other,6376.0,21550
1394859,135933,Dollar General 20474,MD,East New Market,,Dorchester,,,38.592613,-75.932526,5905 Mount Holly Road,Other,,21631
1187506,135961,Dollar General 14890,MD,Street,,Harford,,,39.635784,-76.268814,3524 Conowingo Rd,Other,1944.0,21154
1528309,136039,Westview Shell 1,MD,Catonsville,,Baltimore,,,39.290398,-76.731148,920 Ingleside Ave,Convenience Store,1315.0,21228
1101426,136075,India Food And Spices Inc 1,MD,Cockeysville,,Baltimore,,,39.463573,-76.634789,35 Cranbrook Rd,Grocery Store,3403.0,21030
1650362,136079,7-Eleven #11716D 11716D,MD,Adelphi,,Prince Georges,,,39.00441,-76.968689,9151 Riggs Rd,Convenience Store,1637.0,20783
1368317,136105,Dollar General 20825,MD,Baltimore,,Baltimore City,,,39.360771,-76.609894,5815 York Rd,Other,3608.0,21212
1368257,136207,Wawa 6004,DC,Washington,Unit A,Dist Of Columbia,,,38.9491,-77.079216,4530 40th St NW,Convenience Store,1811.0,20016
1313619,136249,Food City Mart,MD,Baltimore,,Baltimore City,,,39.304272,-76.635201,1733 Pennsylvania Ave,Convenience Store,3119.0,21217
1591683,136263,DOLLARTREE 10046,MD,Glen Burnie,,Anne Arundel,,,39.198574,-76.596107,597B E Ordnance Rd,Other,6555.0,21060
1238948,136266,Price Cutters,MD,Princess Anne,,Somerset,,,38.202938,-75.692955,11714 Somerset Ave,Convenience Store,1239.0,21853
1368612,136305,Bk Sons,MD,Hagerstown,,Washington,,,39.650684,-77.712234,700 Potomac Ave,Convenience Store,3840.0,21740
1674425,136398,7-eleven #28964c 28964c,MD,Largo,,Prince Georges,,,38.879589,-76.827904,798 Harry S Truman Dr,Convenience Store,2056.0,20774
1136597,136431,Doran's Chance Farm Inc.,MD,Marriottsville,,Carroll,,,39.381748,-76.92363,6914 Ridge Rd,Farmers and Markets,1036.0,21104
1129199,136445,Baltimart 39655A,MD,Baltimore,,Baltimore City,,,39.283276,-76.626526,705 Washington Blvd,Convenience Store,2315.0,21230
860833,136446,Bloomingdale Farmers Market,DC,Washington,,Dist Of Columbia,,,38.912663,-77.006477,100 R ST NW,Farmers and Markets,2120.0,20002
884240,136489,Lowest Price Gas Station,MD,Baltimore,,Baltimore City,,,39.281818,-76.681374,3900 Frederick Ave,Convenience Store,3652.0,21229
1294160,136497,7-eleven 20835c,MD,Mechanicsville,,St Marys,,,38.443928,-76.739655,28240 Three Notch Rd,Convenience Store,3234.0,20659
1054985,136529,Redner's Warehouse Market 96,MD,Baltimore,,Baltimore,,,39.296288,-76.507248,7938 Eastern Ave,Supermarket,2125.0,21224
864942,136566,7-Eleven 39148,MD,Windsor Mill,,Baltimore,,,39.330055,-76.758629,2701 N Rolling Rd,Convenience Store,2182.0,21244
1367543,136578,LIDL 1285,MD,Hagerstown,,Washington,,,39.635044,-77.705429,733 Dual Hwy,Super Store,5908.0,21740
1367581,136610,Oakland Shop N Save Express,MD,Oakland,,Garrett,,,39.399513,-79.39138,304 Weber Rd,Super Store,1938.0,21550
1117385,136703,Sams Market,MD,Edgewater,,Anne Arundel,,,38.903625,-76.520134,949 Central Ave E,Grocery Store,3448.0,21037
1368754,136808,Hamilton Grocery,MD,Baltimore,,Baltimore City,,,39.356575,-76.569237,2300 Hamilton Ave,Convenience Store,1645.0,21214
1326498,137067,Adarash Market 2,MD,Silver Spring,,Montgomery,,,39.040955,-76.990997,11249 New Hampshire Ave,Other,2631.0,20904
1326512,137070,7-eleven 34194c,MD,Baltimore,,Baltimore City,,,39.325142,-76.617256,3003 N Charles St,Convenience Store,3855.0,21218
1326559,137093,Punjab Halal Meat & Grocery 1,MD,Baltimore,,Baltimore City,,,39.32819,-76.611641,345 E 33rd St,Grocery Store,3432.0,21218
1301659,137137,Food Lion 2233,MD,Hancock,,Washington,,,39.715866,-78.174469,345 N Pennsylvania Ave,Supermarket,1046.0,21750
1325641,137360,Huntington Deli Market,MD,Columbia,Ste B,Howard,,,39.161938,-76.850067,7635 Murray Hill Rd,Convenience Store,2996.0,21046
1325428,137507,Spicey Mart,MD,Silver Spring,,Montgomery,,,39.065151,-76.964554,12715 Old Columbia Pike,Grocery Store,1696.0,20904
1300189,137553,CVS Pharmacy CVS10415,DC,Washington,,Dist Of Columbia,,,38.878983,-77.023323,800 Maine Ave SW,Other,2494.0,20024
1300785,137639,Save-A-Lot 61283,MD,Dundalk,,Baltimore,,,39.268879,-76.504044,1744 Merritt Blvd,Supermarket,3212.0,21222
1326674,137757,Ramdass Pharmaceuticals Inc.,DC,Washington,,Dist Of Columbia,,,38.953655,-76.999168,475 Ingraham St NE,Convenience Store,2602.0,20011
1326703,137773,Aldi 71052,MD,Laurel,Ste 103,Prince Georges,,,39.083694,-76.865204,14100 Baltimore Ave,Supermarket,,20707
875105,138033,Kemi African International Food Store,MD,Parkville,,Baltimore,,,39.37294,-76.558594,7116 Darlington Dr,Grocery Store,7013.0,21234
961647,138056,Daily Grocery,MD,Baltimore,,Baltimore City,,,39.289757,-76.564369,3900 Claremont St,Grocery Store,2511.0,21224
1662858,138111,Sheetz 900,MD,Ijamsville,,Frederick,,,39.380676,-77.320427,5943 Oakcross Ln,Convenience Store,9727.0,21754
1396618,138124,Royal Farms 211,MD,Laurel,,Anne Arundel,,,39.100643,-76.816879,3470 Fort Meade Rd,Convenience Store,2068.0,20724
1395928,138148,Jack's Fine Food,MD,Baltimore,,Baltimore,,,39.354134,-76.52269,4519 Kenwood Ave,Convenience Store,2108.0,21206
1302122,138157,Columbia Heights Service,DC,Washington,,Dist Of Columbia,,,38.935368,-77.032738,3540 14th St NW,Convenience Store,1363.0,20010
955076,138158,Marylands Fresh Seafood,MD,Upper Marlboro,,Prince Georges,,,38.898682,-76.790329,62 Watkins Park Dr,Specialty Store,1628.0,20774
1646317,138159,Johnson Ave Mini Mart,MD,Glenarden,,Prince Georges,,,38.934715,-76.865211,7936 Johnson Ave,Convenience Store,1772.0,20706
1302145,138166,DOLLAR GENERAL 17185,MD,Brooklyn Park,,Baltimore City,,,39.222919,-76.613655,5101 Ritchie Hwy,Other,,21225
1302158,138196,DOLLAR GENERAL 18669,MD,Germantown,,Montgomery,,,39.169914,-77.261536,12619 Wisteria Dr,Other,5259.0,20874
1396275,138308,Ez Convenience/ Lucky 7,MD,Baltimore,,Baltimore City,,,39.343094,-76.60952,4419 York Rd,Convenience Store,4820.0,21212
1396299,138324,Convenience Corner,MD,Baltimore,,Baltimore City,,,39.357361,-76.704147,6612 Reisterstown Rd,Convenience Store,2305.0,21215
1302353,138353,Weis Markets 239,MD,Brunswick,Ste I,Frederick,,,39.333752,-77.63739,1201 Dutchmans Creek Dr,Supermarket,,21716
1396379,138470,7-eleven 24841c,MD,College Park,,Prince Georges,,,38.995724,-76.932426,8600 Baltimore Ave,Convenience Store,2103.0,20740
1662618,138629,Dollar General 30304,MD,Salisbury,,Wicomico,,,38.378716,-75.590698,1308 N Division St,Other,3636.0,21801
1650927,138631,Daddy Pa's Mart,MD,Brooklyn,,Anne Arundel,,,39.232746,-76.616051,4114 Belle Grove Rd,Convenience Store,2672.0,21225
1662163,138635,Sheetz 886,MD,Ijamsville,,Frederick,,,39.330997,-77.338043,9253 Fingerboard Rd,Convenience Store,9452.0,21754
1180671,138704,7-Eleven 32361F,MD,Edgewood,,Harford,,,39.423122,-76.295219,504 Edgewood Rd,Convenience Store,2717.0,21040
1374045,138808,Tienda Latina Mary,MD,Catonsville,,Baltimore,,,39.284489,-76.743752,409 Winters Ln,Grocery Store,3040.0,21228
1140018,138814,Gondal Enterprises Inc. 1,MD,Gaithersburg,,Montgomery,,,39.150688,-77.191406,418 Allied Pl,Convenience Store,3029.0,20877
1003845,138897,Catonsville Farmers Market,MD,Catonsville,,Baltimore,,,39.281517,-76.715927,5820 Edmondson Ave,Farmers and Markets,1929.0,21228
1084136,138899,7-Eleven Inc F 39564A,MD,Elkridge,,Howard,,,39.183617,-76.764198,7311 Washington Blvd,Convenience Store,6350.0,21075
1650042,138988,Ridgely Exxon,MD,Ridgely,,Caroline,,,38.942093,-75.882339,13 W 6th St,Convenience Store,1958.0,21660
988000,139013,CVS 2230,MD,Frederick,,Frederick,,,39.422108,-77.423508,2040 Rosemont Ave,Other,,21701
988003,139014,CVS 2335,MD,Frederick,,Frederick,,,39.449287,-77.386459,8032 Liberty Rd,Other,3239.0,21701
1684985,139061,Ash & Dash Mart 1,MD,Westminster,,Carroll,,,39.582886,-76.999184,119 Pennsylvania Ave,Convenience Store,4513.0,21157
1370844,139207,Neighborhood Grocery,MD,Baltimore,,Baltimore City,,,39.291233,-76.648705,1946 Penrose Ave,Convenience Store,1655.0,21223
1370069,139436,Trader Joe's 620,DC,Washington,Ste A,Dist Of Columbia,,,38.917313,-77.068687,2101 Wisconsin Ave NW,Supermarket,,20007
989800,139568,Wawa 8500,MD,Fallston,,Harford,,,39.503696,-76.383308,240 Connolly Rd,Convenience Store,2526.0,21047
990003,139606,CVS 5728,MD,Cumberland,,Allegany,,,39.63834,-78.830772,1202 National Hwy,Other,7623.0,21502
990320,139687,Walmart 3780,MD,Fallston,,Harford,,,39.498375,-76.386345,303 Fallston Blvd,Super Store,,21047
990506,139714,Family Dollar 8424,MD,Hyattsville,,Prince Georges,,,38.983658,-76.977722,2020 University Blvd E,Other,4138.0,20783
989215,139739,Walgreens 13457,MD,Westminster,,Carroll,,,39.588776,-77.012375,500 Meadow Creek Dr,Other,,21158
989480,139773,CVS 1800,MD,Palmer Park,,Prince Georges,,,38.91534,-76.884171,7041 Martin Luther King Hwy,Other,,20785
989686,139818,Wawa 0547,MD,Elkton,,Cecil,,,39.652054,-75.791382,1657 Elkton Rd,Convenience Store,,21921
1368797,139866,Sprouts Farmers Market 918,MD,Bel Air,,Harford,,,39.521282,-76.351921,680 Marketplace Dr,Supermarket,4338.0,21014
1369948,139918,B & S Seafood,MD,Waldorf,,Charles,,,38.651577,-76.971153,9800 Bunker Hill Rd,Specialty Store,3831.0,20603
1683168,139966,Steptoe Farm,MD,Brandywine,,Prince Georges,,,38.662945,-76.755394,14411 Baden Westwood Rd,Farmers and Markets,8438.0,20613
1304318,140151,Aldi 71072,MD,Silver Spring,,Montgomery,,,39.009911,-77.040733,9440 Georgia Ave,Supermarket,1456.0,20910
1365887,140164,K & C Grocery Store,MD,Baltimore,,Baltimore City,,,39.312164,-76.652626,2113 N Smallwood St,Convenience Store,3221.0,21216
1304368,140175,DOLLAR GENERAL 874,MD,Lavale,,Allegany,,,39.637043,-78.846397,1302 National Hwy,Other,7605.0,21502
1327120,140374,Sheetz 652,MD,Westminster,,Carroll,,,39.55574,-76.960213,1023 Baltimore Blvd,Convenience Store,7023.0,21157
298299,140420,Starlight Liquors Inc.,MD,Baltimore,,Baltimore City,,,39.280693,-76.650597,2201 Wilkens Ave,Convenience Store,3328.0,21223
1327511,140528,Tiger Market N/A,MD,Oxon Hill,,Prince Georges,,,38.828934,-76.991341,823 Southern Ave,Super Store,3460.0,20745
1677527,140555,Eastern Super Mart 1,MD,Capitol Heights,,Prince Georges,,,38.894825,-76.911385,401 Eastern Ave,Convenience Store,1675.0,20743
1327580,140595,Aldi 71142,MD,Lutherville Timonium,,Baltimore,,,39.432011,-76.620682,1811 York Rd,Supermarket,5133.0,21093
1327627,140604,Bullock Meats,MD,Westminster,,Carroll,,,39.519127,-76.985062,2020 Sykesville Rd,Specialty Store,7312.0,21157
1303958,140690,CVS Pharmacy CVS11063,MD,Elkton,,Cecil,,,39.61845,-75.838654,723 N Bridge St,Other,5398.0,21921
1302774,140736,Market Poultry 8,DC,Washington,Ste 14,Dist Of Columbia,,,38.886421,-76.996468,225 7th St SE,Specialty Store,4323.0,20003
1302942,140749,Family Dollar 5638,MD,Oxon Hill,,Prince Georges,,,38.804642,-76.99041,6151 Livingston Rd,Other,3006.0,20745
1303069,140772,Dollar Tree 8061,MD,Dundalk,,Baltimore,,,39.247177,-76.516846,3803 Dundalk Avenue,Other,,21222
1328034,140820,Z Mart Grocery Dollar Plus Store,DC,Washington,,Dist Of Columbia,,,38.889107,-76.936661,4522 Benning Rd SE,Grocery Store,5149.0,20019
1328042,140823,Rayan Inc 1,DC,Washington,,Dist Of Columbia,,,38.933731,-77.032425,3459 14th St NW,Convenience Store,3404.0,20010
